"#","Time, GMT-04:00","Pressure, inHg, Charles River Weather Station","PAR, uE, Charles River Weather Station","Rain, in, Charles River Weather Station","RH, %, Charles River Weather Station","Wind Speed, mph, Charles River Weather Station","Gust Speed, mph, Charles River Weather Station","DewPt, *F, Charles River Weather Station","Wind Dir, *, Charles River Weather Station","Temp, *F, Charles River Weather Station Air Temp","Water Temp, *F, Charles River Weather Station","Water Temp, *F, Charles River Weather Station","DewPt, *F, Charles River Weather Station","Wind Dir, *, Charles River Weather Station","Temp, *F, Charles River Weather Station Air Temp"
4718,06/02/20 18:10:00,29.821,339.0,0.0,61.0,0.0,0.0,,,,,-143.47,53.21,88.0,67.07000000000001
4719,06/02/20 18:20:00,29.824,201.0,0.0,61.9,0.0,0.0,,,,,-143.47,52.28,7.0,65.66
4720,06/02/20 18:30:00,29.821,336.0,0.0,57.7,0.0,0.0,,,,,-143.47,51.94,8.0,67.33
4721,06/02/20 18:40:00,29.827,154.0,0.0,62.7,0.0,0.0,,,,,-143.47,52.38,4.0,65.4
4722,06/02/20 18:50:00,29.839000000000002,71.0,0.0,61.800000000000004,0.0,0.0,,,,,-143.47,52.07,18.0,65.49
4723,06/02/20 19:00:00,29.833000000000002,34.0,0.0,62.0,0.0,0.0,,,,,-143.47,51.88,45.0,65.19
4724,06/02/20 19:10:00,29.839000000000002,11.0,0.0,60.7,0.0,0.0,,,,,-143.47,51.870000000000005,87.0,65.79
4725,06/02/20 19:20:00,29.827,6.0,0.0,49.9,0.0,0.0,,,,,-143.47,49.65,312.0,69.08
4726,06/02/20 19:30:00,29.824,6.0,0.0,52.300000000000004,0.0,0.0,,,,,-143.47,50.870000000000005,277.0,69.04
4727,06/02/20 19:40:00,29.839000000000002,6.0,0.0,50.5,0.0,0.0,,,,,-143.47,48.82,293.0,67.84
4728,06/02/20 19:50:00,29.844,6.0,0.0,52.300000000000004,0.0,0.0,,,,,-78.49,49.21,314.0,67.24
4729,06/02/20 20:00:00,29.847,4.0,0.0,58.0,0.0,0.0,,,,,-143.47,51.2,281.0,66.39
4730,06/02/20 20:10:00,29.847,1.0,0.0,59.800000000000004,0.0,0.0,,,,,-143.47,51.74,272.0,66.09
4731,06/02/20 20:20:00,29.842000000000002,1.0,0.0,61.2,0.0,0.0,,,,,-143.47,52.25,271.0,65.96000000000001
4732,06/02/20 20:30:00,29.839000000000002,1.0,0.0,62.7,0.0,0.0,,,,,-143.47,52.99,268.0,66.04
4733,06/02/20 20:40:00,29.85,1.0,0.0,63.0,0.0,0.0,,,,,-143.47,52.92,274.0,65.83
4734,06/02/20 20:50:00,29.844,1.0,0.0,63.9,0.0,0.0,,,,,-143.47,52.74,258.0,65.23
4735,06/02/20 21:00:00,29.842000000000002,1.0,0.0,62.1,0.0,0.0,,,,,-143.47,51.76,244.0,65.02
4736,06/02/20 21:10:00,29.844,1.0,0.0,64.1,0.0,0.0,,,,,-143.47,52.5,256.0,64.89
4737,06/02/20 21:20:00,29.847,1.0,0.0,65.1,0.0,0.0,,,,,-143.47,52.72,241.0,64.67
4738,06/02/20 21:30:00,29.847,1.0,0.0,64.3,0.0,0.0,,,,,-143.47,52.22,236.0,64.5
4739,06/02/20 21:40:00,29.842000000000002,1.0,0.0,63.2,0.0,0.0,,,,,-143.47,51.67,225.0,64.42
4740,06/02/20 21:50:00,29.839000000000002,1.0,0.0,62.4,0.0,0.0,,,,,-143.47,51.36,212.0,64.46000000000001
4741,06/02/20 22:00:00,29.836000000000002,1.0,0.0,61.7,0.0,0.0,,,,,-143.47,51.18,199.0,64.59
4742,06/02/20 22:10:00,29.830000000000002,1.0,0.0,62.7,0.0,0.0,,,,,-143.47,51.21,184.0,64.16
4743,06/02/20 22:20:00,29.833000000000002,1.0,0.0,60.800000000000004,0.0,0.0,,,,,-143.47,50.620000000000005,192.0,64.42
4744,06/02/20 22:30:00,29.830000000000002,1.0,0.0,60.1,0.0,0.0,,,,,-143.47,50.35,187.0,64.46000000000001
4745,06/02/20 22:40:00,29.824,1.0,0.0,60.7,0.0,0.0,,,,,-143.47,50.5,191.0,64.33
4746,06/02/20 22:50:00,29.821,1.0,0.0,64.0,0.0,0.0,,,,,-143.47,51.6,190.0,63.99
4747,06/02/20 23:00:00,29.812,1.0,0.0,65.0,0.0,0.0,,,,,-143.47,51.980000000000004,187.0,63.95
4748,06/02/20 23:10:00,29.812,1.0,0.0,66.3,0.0,0.0,,,,,-143.47,51.910000000000004,194.0,63.300000000000004
4749,06/02/20 23:20:00,29.809,1.0,0.0,67.1,0.0,0.0,,,,,-143.47,52.28,197.0,63.35
4750,06/02/20 23:30:00,29.806,1.0,0.0,67.6,0.0,0.0,,,,,-143.47,52.56,197.0,63.43
4751,06/02/20 23:40:00,29.803,1.0,0.0,68.4,0.0,0.0,,,,,-143.47,52.76,190.0,63.300000000000004
4752,06/02/20 23:50:00,29.8,1.0,0.0,68.8,0.0,0.0,,,,,-143.47,52.550000000000004,202.0,62.92
4753,06/03/20 00:00:00,29.794,1.0,0.0,70.3,0.0,0.0,,,,,-143.47,53.01,190.0,62.79
4754,06/03/20 00:10:00,29.788,1.0,0.0,71.0,0.0,0.0,,,,,-143.47,53.24,192.0,62.75
4755,06/03/20 00:20:00,29.782,1.0,0.0,72.5,0.0,0.0,,,,,-143.47,53.32,183.0,62.230000000000004
4756,06/03/20 00:30:00,29.777,1.0,0.0,73.4,0.0,0.0,,,,,-143.47,53.61,185.0,62.190000000000005
4757,06/03/20 00:40:00,29.771,1.0,0.0,73.4,0.0,0.0,,,,,-143.47,53.53,185.0,62.1
4758,06/03/20 00:50:00,29.777,1.0,0.0,73.3,0.0,0.0,,,,,-143.47,53.660000000000004,185.0,62.28
4759,06/03/20 01:00:00,29.768,1.0,0.0,74.0,0.0,0.0,,,,,-143.47,53.67,195.0,62.02
4760,06/03/20 01:10:00,29.756,1.0,0.0,74.4,0.0,0.0,,,,,-143.47,53.57,195.0,61.76
4761,06/03/20 01:20:00,29.753,1.0,0.0,74.60000000000001,0.0,0.0,,,,,-143.47,53.56,188.0,61.68
4762,06/03/20 01:30:00,29.75,1.0,0.0,74.8,0.0,0.0,,,,,-143.47,53.43,194.0,61.46
4763,06/03/20 01:40:00,29.747,1.0,0.0,75.4,0.0,0.0,,,,,-143.47,53.6,188.0,61.42
4764,06/03/20 01:50:00,29.735,1.0,0.0,75.9,0.0,0.0,,,,,-143.47,53.7,184.0,61.33
4765,06/03/20 02:00:00,29.72,1.0,0.0,76.0,0.0,0.0,,,,,-143.47,53.65,192.0,61.25
4766,06/03/20 02:10:00,29.72,1.0,0.0,75.60000000000001,0.0,0.0,,,,,-143.47,53.550000000000004,191.0,61.29
4767,06/03/20 02:20:00,29.72,1.0,0.0,75.60000000000001,0.0,0.0,,,,,-143.47,53.550000000000004,195.0,61.29
4768,06/03/20 02:30:00,29.718,1.0,0.0,76.0,0.0,0.0,,,,,-143.47,53.82,195.0,61.42
4769,06/03/20 02:40:00,29.697,1.0,0.0,75.3,0.0,0.0,,,,,-143.47,53.480000000000004,191.0,61.33
4770,06/03/20 02:50:00,29.706,1.0,0.0,75.3,0.0,0.0,,,,,-143.47,53.32,194.0,61.160000000000004
4771,06/03/20 03:00:00,29.703,1.0,0.0,75.4,0.0,0.0,,,,,-143.47,52.980000000000004,204.0,60.78
4772,06/03/20 03:10:00,29.706,1.0,0.0,75.8,0.0,0.0,,,,,-143.47,53.17,222.0,60.82
4773,06/03/20 03:20:00,29.703,1.0,0.0,76.9,0.0,0.0,,,,,-143.47,53.93,220.0,61.2
4774,06/03/20 03:30:00,29.691,1.0,0.0,76.3,0.0,0.0,,,,,-143.47,53.64,202.0,61.120000000000005
4775,06/03/20 03:40:00,29.694,1.0,0.0,77.10000000000001,0.0,0.0,,,,,-143.47,53.17,197.0,60.35
4776,06/03/20 03:50:00,29.697,1.0,0.0,77.60000000000001,0.0,0.0,,,,,-143.47,52.89,204.0,59.870000000000005
4777,06/03/20 04:00:00,29.691,1.0,0.0,78.60000000000001,0.0,0.0,,,,,-143.47,53.32,219.0,59.96
4778,06/03/20 04:10:00,29.685000000000002,1.0,0.0,78.3,0.0,0.0,,,,,-143.47,53.43,185.0,60.17
4779,06/03/20 04:20:00,29.688000000000002,1.0,0.0,78.7,0.0,0.0,,,,,-143.47,53.44,199.0,60.050000000000004
4780,06/03/20 04:30:00,29.691,1.0,0.0,79.7,0.0,0.0,,,,,-143.47,53.79,208.0,60.050000000000004
4781,06/03/20 04:40:00,29.688000000000002,1.0,0.0,80.3,0.0,0.0,,,,,-143.47,54.03,191.0,60.09
4782,06/03/20 04:50:00,29.679000000000002,1.0,0.0,81.10000000000001,0.0,0.0,,,,,-143.47,54.300000000000004,195.0,60.09
4783,06/03/20 05:00:00,29.676000000000002,1.0,0.0,81.7,0.0,0.0,,,,,-143.47,54.17,188.0,59.74
4784,06/03/20 05:10:00,29.673000000000002,9.0,0.0,82.5,0.0,0.0,,,,,-143.47,54.230000000000004,185.0,59.53
4785,06/03/20 05:20:00,29.67,21.0,0.0,83.5,0.0,0.0,,,,,-143.47,54.52,192.0,59.49
4786,06/03/20 05:30:00,29.667,34.0,0.0,83.60000000000001,0.0,0.0,,,,,-143.47,54.800000000000004,191.0,59.74
4787,06/03/20 05:40:00,29.661,61.0,0.0,83.9,0.0,0.0,,,,,-143.47,54.99,187.0,59.83
4788,06/03/20 05:50:00,29.664,76.0,0.0,84.10000000000001,0.0,0.0,,,,,-143.47,55.01,191.0,59.79
4789,06/03/20 06:00:00,29.661,84.0,0.0,84.4,0.0,0.0,,,,,-143.47,55.230000000000004,187.0,59.92
4790,06/03/20 06:10:00,29.655,241.0,0.0,84.2,0.0,0.0,,,,,-143.47,55.38,192.0,60.13
4791,06/03/20 06:20:00,29.647000000000002,244.0,0.0,84.3,0.0,0.0,,,,,-143.47,55.92,213.0,60.65
4792,06/03/20 06:30:00,29.658,151.0,0.0,83.8,0.0,0.0,,,,,-143.47,56.050000000000004,218.0,60.95
4793,06/03/20 06:40:00,29.661,111.0,0.0,84.7,0.0,0.0,,,,,-143.47,55.79,219.0,60.39
4794,06/03/20 06:50:00,29.661,94.0,0.0,84.8,0.0,0.0,,,,,-143.47,56.21,215.0,60.78
4795,06/03/20 07:00:00,29.647000000000002,184.0,0.0,84.8,0.0,0.0,,,,,-143.47,56.75,222.0,61.33
4796,06/03/20 07:10:00,29.641000000000002,746.0,0.0,84.2,0.0,0.0,,,,,-143.47,56.980000000000004,219.0,61.76
4797,06/03/20 07:20:00,29.638,839.0,0.0,82.3,0.0,0.0,,,,,-143.47,58.19,216.0,63.65
4798,06/03/20 07:30:00,29.629,849.0,0.0,79.8,0.0,0.0,,,,,-143.47,57.660000000000004,215.0,63.99
4799,06/03/20 07:40:00,29.632,529.0,0.0,77.5,0.0,0.0,,,,,-143.47,57.81,218.0,64.97
4800,06/03/20 07:50:00,29.629,399.0,0.0,78.10000000000001,0.0,0.0,,,,,-143.47,56.77,241.0,63.690000000000005
4801,06/03/20 08:00:00,29.632,279.0,0.0,78.0,0.0,0.0,,,,,-143.47,56.78,258.0,63.730000000000004
4802,06/03/20 08:10:00,29.632,409.0,0.0,78.2,0.0,0.0,,,,,-143.47,57.27,268.0,64.16
4803,06/03/20 08:20:00,29.626,369.0,0.0,76.5,0.0,0.0,,,,,-143.47,56.61,246.0,64.12
4804,06/03/20 08:30:00,29.623,429.0,0.0,76.7,0.0,0.0,,,,,-143.47,56.81,253.0,64.25
4805,06/03/20 08:40:00,29.632,561.0,0.0,76.2,0.0,0.0,,,,,-143.47,56.92,248.0,64.55
4806,06/03/20 08:50:00,29.62,619.0,0.0,75.60000000000001,0.0,0.0,,,,,-143.47,56.95,270.0,64.8
4807,06/03/20 09:00:00,29.611,686.0,0.0,75.60000000000001,0.0,0.0,,,,,-143.47,57.57,256.0,65.44
4808,06/03/20 09:10:00,29.605,1314.0,0.0,74.5,0.0,0.0,,,,,-143.47,57.7,247.0,66.0
4809,06/03/20 09:20:00,29.611,714.0,0.0,73.5,0.0,0.0,,,,,-143.47,57.45,254.0,66.13
4810,06/03/20 09:30:00,29.602,1686.0,0.0,72.9,0.0,0.0,,,,,-143.47,57.67,247.0,66.6
4811,06/03/20 09:40:00,29.602,1449.0,0.0,73.4,0.0,0.0,,,,,-143.47,58.480000000000004,260.0,67.24
4812,06/03/20 09:50:00,29.599,1624.0,0.0,72.9,0.0,0.0,,,,,-143.47,58.79,264.0,67.76
4813,06/03/20 10:00:00,29.588,1671.0,0.0,72.7,0.0,0.0,,,,,-143.47,59.120000000000005,247.0,68.18
4814,06/03/20 10:10:00,29.582,1736.0,0.0,71.8,0.0,0.0,,,,,-143.47,59.31,241.0,68.74
4815,06/03/20 10:20:00,29.579,1711.0,0.0,71.9,0.0,0.0,,,,,-143.47,61.29,230.0,70.76
4816,06/03/20 10:30:00,29.576,1816.0,0.0,70.8,0.0,0.0,,,,,-143.47,61.92,226.0,71.88
4817,06/03/20 10:40:00,29.57,1686.0,0.0,69.10000000000001,0.0,0.0,,,,,-143.47,61.690000000000005,223.0,72.35000000000001
4818,06/03/20 10:50:00,29.564,1821.0,0.0,69.60000000000001,0.0,0.0,,,,,-143.47,61.56,240.0,72.01
4819,06/03/20 11:00:00,29.561,1879.0,0.0,68.0,0.0,0.0,,,,,-143.47,60.95,239.0,72.05
4820,06/03/20 11:10:00,29.573,1934.0,0.0,70.8,0.0,0.0,,,,,-143.47,62.21,256.0,72.18
4821,06/03/20 11:20:00,29.573,1919.0,0.0,67.5,0.0,0.0,,,,,-143.47,61.4,254.0,72.74
4822,06/03/20 11:30:00,29.567,1496.0,0.0,67.1,0.0,0.0,,,,,-143.47,61.800000000000004,240.0,73.34
4823,06/03/20 11:40:00,29.561,1949.0,0.0,65.1,0.0,0.0,,,,,-143.47,61.89,295.0,74.34
4824,06/03/20 11:50:00,29.549,1356.0,0.0,64.0,0.0,0.0,,,,,-143.47,61.65,268.0,74.60000000000001
4825,06/03/20 12:00:00,29.543,869.0,0.0,64.8,0.0,0.0,,,,,-143.47,62.33,279.0,74.94
4826,06/03/20 12:10:00,29.543,1826.0,0.0,64.1,0.0,0.0,,,,,-143.47,62.15,241.0,75.07000000000001
4827,06/03/20 12:20:00,29.543,984.0,0.0,63.800000000000004,0.0,0.0,,,,,-143.47,62.39,274.0,75.46000000000001
4828,06/03/20 12:30:00,29.534,1141.0,0.0,61.9,0.0,0.0,,,,,-143.47,62.550000000000004,268.0,76.55
4829,06/03/20 12:40:00,29.534,1136.0,0.0,62.2,0.0,0.0,,,,,-143.47,62.440000000000005,277.0,76.29
4830,06/03/20 12:50:00,29.531000000000002,964.0,0.0,63.300000000000004,0.0,0.0,,,,,-143.47,63.35,239.0,76.72
4831,06/03/20 13:00:00,29.529,844.0,0.0,65.8,0.0,0.0,,,,,-143.47,63.97,257.0,76.2
4832,06/03/20 13:10:00,29.529,809.0,0.0,64.4,0.0,0.0,,,,,-143.47,64.05,251.0,76.94
4833,06/03/20 13:20:00,29.529,709.0,0.0,61.800000000000004,0.0,0.0,,,,,-143.47,59.89,244.0,73.77
4834,06/03/20 13:30:00,29.529,576.0,0.0,63.7,0.0,0.0,,,,,-143.47,60.21,115.0,73.21000000000001
4835,06/03/20 13:40:00,29.529,656.0,0.0,65.8,0.0,0.0,,,,,-143.47,58.92,94.0,70.89
4836,06/03/20 13:50:00,29.526,549.0,0.0,65.1,0.0,0.0,,,,,-143.47,59.27,102.0,71.58
4837,06/03/20 14:00:00,29.517,1031.0,0.0,66.4,0.0,0.0,,,,,-143.47,59.5,88.0,71.23
4838,06/03/20 14:10:00,29.514,1061.0,0.0,65.7,0.0,0.0,,,,,-143.47,61.45,93.0,73.60000000000001
4839,06/03/20 14:20:00,29.523,1216.0,0.0,64.2,0.0,0.0,,,,,-143.47,60.88,51.0,73.69
4840,06/03/20 14:30:00,29.526,799.0,0.0,64.1,0.0,0.0,,,,,-143.47,60.39,65.0,73.21000000000001
4841,06/03/20 14:40:00,29.523,1239.0,0.0,66.2,0.0,0.0,,,,,-143.47,60.72,55.0,72.61
4842,06/03/20 14:50:00,29.514,1459.0,0.0,65.3,0.0,0.0,,,,,-143.47,60.99,63.0,73.3
4843,06/03/20 15:00:00,29.511,1146.0,0.0,64.6,0.0,0.0,,,,,-143.47,61.02,76.0,73.65
4844,06/03/20 15:10:00,29.508,1851.0,0.0,63.1,0.0,0.0,,,,,-143.47,61.99,93.0,75.38
4845,06/03/20 15:20:00,29.514,671.0,0.0,62.2,0.0,0.0,,,,,-143.47,61.75,125.0,75.55
4846,06/03/20 15:30:00,29.514,929.0,0.0,62.6,0.0,0.0,,,,,-143.47,62.83,142.0,76.51
4847,06/03/20 15:40:00,29.508,1046.0,0.0,63.9,0.0,0.0,,,,,-143.47,63.25,1.0,76.33
4848,06/03/20 15:50:00,29.499000000000002,1649.0,0.0,66.1,0.0,0.0,,,,,-143.47,65.26,241.0,77.42
4849,06/03/20 16:00:00,29.508,1054.0,0.0,67.3,0.0,0.0,,,,,-143.47,65.44,260.0,77.07000000000001
4850,06/03/20 16:10:00,29.505,1471.0,0.0,65.4,0.0,0.0,,,,,-143.47,64.78,274.0,77.25
4851,06/03/20 16:20:00,29.514,649.0,0.0,68.2,0.0,0.0,,,,,-143.47,65.2,264.0,76.42
4852,06/03/20 16:30:00,29.514,1284.0,0.0,65.5,0.0,0.0,,,,,-143.47,64.7,279.0,77.12
4853,06/03/20 16:40:00,29.511,1176.0,0.0,64.6,0.0,0.0,,,,,-143.47,64.68,282.0,77.51
4854,06/03/20 16:50:00,29.511,1106.0,0.0,66.0,0.0,0.0,,,,,-143.47,65.09,271.0,77.29
4855,06/03/20 17:00:00,29.508,846.0,0.0,68.0,0.0,0.0,,,,,-143.47,65.78,265.0,77.12
4856,06/03/20 17:10:00,29.514,666.0,0.0,67.3,0.0,0.0,,,,,-143.47,65.48,260.0,77.12
4857,06/03/20 17:20:00,29.511,549.0,0.0,66.3,0.0,0.0,,,,,-143.47,65.18,261.0,77.25
4858,06/03/20 17:30:00,29.511,441.0,0.0,64.7,0.0,0.0,,,,,-143.47,64.85,267.0,77.64
4859,06/03/20 17:40:00,29.514,476.0,0.0,66.3,0.0,0.0,,,,,-143.47,64.97,270.0,77.03
4860,06/03/20 17:50:00,29.517,401.0,0.0,68.1,0.0,0.0,,,,,-143.47,65.7,267.0,76.99
4861,06/03/20 18:00:00,29.523,429.0,0.0,66.0,0.0,0.0,,,,,-143.47,65.21000000000001,263.0,77.42
4862,06/03/20 18:10:00,29.529,281.0,0.0,67.7,0.0,0.0,,,,,-143.47,65.57000000000001,261.0,77.03
4863,06/03/20 18:20:00,29.529,354.0,0.0,67.2,0.0,0.0,,,,,-143.47,65.65,265.0,77.33
4864,06/03/20 18:30:00,29.529,536.0,0.0,65.9,0.0,0.0,,,,,-143.47,65.79,258.0,78.08
4865,06/03/20 18:40:00,29.531000000000002,366.0,0.0,66.7,0.0,0.0,,,,,-143.47,65.81,253.0,77.73
4866,06/03/20 18:50:00,29.54,204.0,0.0,64.0,0.0,0.0,,,,,-143.47,64.78,272.0,77.9
4867,06/03/20 19:00:00,29.54,201.0,0.0,65.7,0.0,0.0,,,,,-143.47,65.25,277.0,77.60000000000001
4868,06/03/20 19:10:00,29.54,219.0,0.0,65.5,0.0,0.0,,,,,-143.47,65.41,264.0,77.86
4869,06/03/20 19:20:00,29.543,201.0,0.0,65.2,0.0,0.0,,,,,-143.47,65.57000000000001,263.0,78.16
4870,06/03/20 19:30:00,29.543,96.0,0.0,66.4,0.0,0.0,,,,,-143.47,65.47,254.0,77.51
4871,06/03/20 19:40:00,29.543,56.0,0.0,66.8,0.0,0.0,,,,,-143.47,65.43,268.0,77.29
4872,06/03/20 19:50:00,29.543,41.0,0.0,69.2,0.0,0.0,,,,,-143.47,65.87,264.0,76.68
4873,06/03/20 20:00:00,29.543,21.0,0.0,71.2,0.0,0.0,,,,,-143.47,66.07000000000001,257.0,76.03
4874,06/03/20 20:10:00,29.546,9.0,0.0,72.9,0.0,0.0,,,,,-143.47,66.37,247.0,75.64
4875,06/03/20 20:20:00,29.552,1.0,0.0,73.7,0.0,0.0,,,,,-143.47,66.77,247.0,75.72
4876,06/03/20 20:30:00,29.558,1.0,0.0,74.60000000000001,0.0,0.0,,,,,-143.47,66.58,258.0,75.16
4877,06/03/20 20:40:00,29.573,1.0,0.0,71.10000000000001,0.0,0.0,,,,,-143.47,64.9,329.0,74.86
4878,06/03/20 20:50:00,29.579,1.0,0.0,72.10000000000001,0.0,0.0,,,,,-143.47,64.93,3.0,74.47
4879,06/03/20 21:00:00,29.588,1.0,0.0,73.2,0.0,0.0,,,,,-143.47,65.32000000000001,345.0,74.42
4880,06/03/20 21:10:00,29.591,1.0,0.0,72.8,0.0,0.0,,,,,-143.47,65.33,345.0,74.60000000000001
4881,06/03/20 21:20:00,29.599,1.0,0.0,72.2,0.0,0.0,,,,,-143.47,65.09,312.0,74.60000000000001
4882,06/03/20 21:30:00,29.608,1.0,0.0,72.5,0.0,0.0,,,,,-143.47,65.01,298.0,74.38
4883,06/03/20 21:40:00,29.617,1.0,0.0,72.2,0.0,0.0,,,,,-143.47,64.93,296.0,74.42
4884,06/03/20 21:50:00,29.611,1.0,0.0,72.0,0.0,0.0,,,,,-143.47,64.56,313.0,74.12
4885,06/03/20 22:00:00,29.617,1.0,0.0,71.3,0.0,0.0,,,,,-143.47,64.19,320.0,74.03
4886,06/03/20 22:10:00,29.629,1.0,0.0,71.60000000000001,0.0,0.0,,,,,-143.47,64.07000000000001,321.0,73.77
4887,06/03/20 22:20:00,29.623,1.0,0.0,72.7,0.0,0.0,,,,,-143.47,64.25,278.0,73.52
4888,06/03/20 22:30:00,29.629,1.0,0.0,72.2,0.0,0.0,,,,,-143.47,63.89,295.0,73.34
4889,06/03/20 22:40:00,29.626,1.0,0.0,73.60000000000001,0.0,0.0,,,,,-143.47,64.19,291.0,73.08
4890,06/03/20 22:50:00,29.629,1.0,0.0,74.3,0.0,0.0,,,,,-143.47,64.25,275.0,72.87
4891,06/03/20 23:00:00,29.632,1.0,0.0,74.4,0.0,0.0,,,,,-143.47,64.0,279.0,72.57000000000001
4892,06/03/20 23:10:00,29.635,1.0,0.0,74.9,0.0,0.0,,,,,-143.47,63.940000000000005,292.0,72.31
4893,06/03/20 23:20:00,29.641000000000002,1.0,0.0,75.4,0.0,0.0,,,,,-143.47,63.84,303.0,72.01
4894,06/03/20 23:30:00,29.644000000000002,1.0,0.0,75.8,0.0,0.0,,,,,-143.47,63.78,317.0,71.79
4895,06/03/20 23:40:00,29.644000000000002,1.0,0.0,76.10000000000001,0.0,0.0,,,,,-143.47,63.77,314.0,71.66
4896,06/03/20 23:50:00,29.650000000000002,1.0,0.0,77.3,0.0,0.0,,,,,-143.47,64.05,271.0,71.49
4897,06/04/20 00:00:00,29.655,1.0,0.0,77.60000000000001,0.0,0.0,,,,,-143.47,63.96,275.0,71.27
4898,06/04/20 00:10:00,29.655,1.0,0.0,77.4,0.0,0.0,,,,,-143.47,63.76,316.0,71.15
4899,06/04/20 00:20:00,29.658,1.0,0.0,77.4,0.0,0.0,,,,,-143.47,63.42,333.0,70.8
4900,06/04/20 00:30:00,29.661,1.0,0.0,77.3,0.0,0.0,,,,,-143.47,63.300000000000004,344.0,70.72
4901,06/04/20 00:40:00,29.661,1.0,0.0,77.5,0.0,0.0,,,,,-143.47,63.29,327.0,70.63
4902,06/04/20 00:50:00,29.664,1.0,0.0,78.2,0.0,0.0,,,,,-143.47,63.550000000000004,298.0,70.63
4903,06/04/20 01:00:00,29.664,1.0,0.0,77.60000000000001,0.0,0.0,,,,,-143.47,63.160000000000004,327.0,70.46000000000001
4904,06/04/20 01:10:00,29.67,1.0,0.0,77.60000000000001,0.0,0.0,,,,,-143.47,63.120000000000005,331.0,70.42
4905,06/04/20 01:20:00,29.673000000000002,1.0,0.0,78.0,0.0,0.0,,,,,-143.47,63.02,327.0,70.16
4906,06/04/20 01:30:00,29.679000000000002,1.0,0.0,78.9,0.0,0.0,,,,,-143.47,63.01,4.0,69.81
4907,06/04/20 01:40:00,29.676000000000002,1.0,0.0,78.8,0.0,0.0,,,,,-143.47,62.85,352.0,69.69
4908,06/04/20 01:50:00,29.682000000000002,1.0,0.0,79.10000000000001,0.0,0.0,,,,,-143.47,62.620000000000005,341.0,69.34
4909,06/04/20 02:00:00,29.688000000000002,1.0,0.0,80.10000000000001,0.0,0.0,,,,,-143.47,62.27,336.0,68.61
4910,06/04/20 02:10:00,29.694,1.0,0.0,81.0,0.0,0.0,,,,,-143.47,62.09,351.0,68.1
4911,06/04/20 02:20:00,29.694,1.0,0.0,82.3,0.0,0.0,,,,,-143.47,62.5,358.0,68.06
4912,06/04/20 02:30:00,29.7,1.0,0.0,83.0,0.0,0.0,,,,,-143.47,62.99,17.0,68.31
4913,06/04/20 02:40:00,29.697,1.0,0.0,83.60000000000001,0.0,0.0,,,,,-143.47,62.440000000000005,37.0,67.54
4914,06/04/20 02:50:00,29.7,1.0,0.0,84.2,0.0,0.0,,,,,-143.47,62.39,34.0,67.29
4915,06/04/20 03:00:00,29.703,1.0,0.0,84.60000000000001,0.0,0.0,,,,,-125.25,62.15,32.0,66.9
4916,06/04/20 03:10:00,29.706,1.0,0.0,85.10000000000001,0.0,0.0,,,,,-106.8,62.02,29.0,66.6
4917,06/04/20 03:20:00,29.7,1.0,0.0,85.4,0.0,0.0,,,,,-133.34,62.33,32.0,66.81
4918,06/04/20 03:30:00,29.709,1.0,0.0,85.8,0.0,0.0,,,,,-143.47,62.68,35.0,67.03
4919,06/04/20 03:40:00,29.712,1.0,0.0,86.5,0.0,0.0,,,,,-110.31,63.370000000000005,17.0,67.5
4920,06/04/20 03:50:00,29.712,1.0,0.0,86.4,0.0,0.0,,,,,-90.16,63.59,268.0,67.76
4921,06/04/20 04:00:00,29.718,1.0,0.0,86.4,0.0,0.0,,,,,-88.42,63.13,248.0,67.29
4922,06/04/20 04:10:00,29.718,1.0,0.0,87.4,0.0,0.0,,,,,-86.78,62.910000000000004,247.0,66.73
4923,06/04/20 04:20:00,29.715,1.0,0.0,87.8,0.0,0.0,,,,,-93.99,62.49,233.0,66.17
4924,06/04/20 04:30:00,29.718,1.0,0.0,88.3,0.0,0.0,,,,,-88.42,62.35,233.0,65.87
4925,06/04/20 04:40:00,29.72,1.0,0.0,88.4,0.0,0.0,,,,,-84.48,62.56,233.0,66.04
4926,06/04/20 04:50:00,29.72,1.0,0.0,88.7,0.0,0.0,,,,,-81.67,63.29,234.0,66.69
4927,06/04/20 05:00:00,29.726,4.0,0.0,89.10000000000001,0.0,0.0,,,,,-77.31,62.78,236.0,66.04
4928,06/04/20 05:10:00,29.732,11.0,0.0,89.5,0.0,0.0,,,,,-77.9,62.61,236.0,65.74
4929,06/04/20 05:20:00,29.729,24.0,0.0,89.4,0.0,0.0,,,,,-78.49,62.58,233.0,65.74
4930,06/04/20 05:30:00,29.735,41.0,0.0,88.7,0.0,0.0,,,,,-78.49,62.910000000000004,232.0,66.3
4931,06/04/20 05:40:00,29.735,61.0,0.0,88.4,0.0,0.0,,,,,-78.49,62.81,229.0,66.3
4932,06/04/20 05:50:00,29.738,81.0,0.0,87.8,0.0,0.0,,,,,-81.01,62.95,234.0,66.64
4933,06/04/20 06:00:00,29.75,104.0,0.0,87.4,0.0,0.0,,,,,-99.65,62.61,256.0,66.43
4934,06/04/20 06:10:00,29.75,264.0,0.0,87.2,0.0,0.0,,,,,-143.47,62.42,256.0,66.3
4935,06/04/20 06:20:00,29.762,336.0,0.0,86.60000000000001,0.0,0.0,,,,,-143.47,62.86,253.0,66.94
